MAT_ID|BASE_UOM|ALTERNATIVE_UOM|NUMERATOR|DENOMINATOR|NORMAL_SIZE_L|BASE_UOM_BLOCK|DAY_ID|SHIFT_NO|CREATEDATE|MODDATE|MODBY
503504|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503505|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503506|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503507|DR|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503509|PAK|L|1.00000|16.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503510|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503511|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503512|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503513|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503514|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503515|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503516|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503517|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503518|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503519|PAK|L|1.00000|16.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503520|PAK|L|1.00000|6.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503523|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503524|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503525|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503526|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503527|PAK|L|1.00000|16.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503528|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503529|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503531|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503532|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503534|BOT|L|1.00000|6.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503535|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503536|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503537|PAK|L|1.00000|8.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503538|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503539|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503541|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503542|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503543|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503544|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503546|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503547|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503548|KG|L|10000.00000|9804.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503549|KG|L|10000.00000|9804.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503550|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503551|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503552|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503553|PAK|L|1.00000|30.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503555|BOT|L|1.00000|5.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503556|BOT|L|1.00000|5.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503557|PAK|L|1.00000|30.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503560|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503561|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503562|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503564|BOT|L|1.00000|6.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503566|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503567|BOT|L|1.00000|6.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503568|BOT|L|1.00000|6.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503569|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503570|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503571|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503572|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503573|PAK|L|1.00000|16.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503575|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503576|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503577|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503578|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503579|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503580|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503581|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503582|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503583|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503584|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503585|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503587|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503588|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503590|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503593|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503595|BOT|L|1.00000|5.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503596|PAK|L|1.00000|30.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503597|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503598|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503599|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503600|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503602|BOT|L|1.00000|5.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503604|PAK|L|1.00000|30.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503606|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503608|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503609|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503610|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503611|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503613|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503615|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503616|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503617|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503618|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503619|PAK|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503621|KG|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503622|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503623|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503624|PAK|L|1.00000|16.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503625|BOT|L|1.00000|5.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503626|PAK|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503627|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:03|15/6/2555 19:30:03|อารีย์
503629|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503631|BOT|L|10.00000|8.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503632|PAK|L|1.00000|8.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503635|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503636|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503639|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503640|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503641|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503642|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503645|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503646|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503647|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503650|BOT|L|1.00000|7.00000|6| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503651|PAK|L|1.00000|28.00000|24| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503654|DR|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503655|DR|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503662|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503664|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503665|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503666|KG|L|957.00000|1000.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503669|PAK|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503670|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503672|PAK|L|1.00000|30.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503674|DR|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503675|DR|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503676|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503677|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503678|PAK|L|1.00000|28.00000|24| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503679|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503680|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503681|BOT|L|1.00000|7.00000|6| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503682|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503683|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503685|BOT|L|1.00000|7.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503687|PAK|L|1.00000|28.00000|24| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503689|BOT|L|1.00000|7.00000|6| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503690|PAK|L|1.00000|28.00000|24| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503692|BB6|L|125.00000|19873.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503695|BOT|L|10.00000|8.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503697|PAK|L|1.00000|8.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503698|BOT|L|10.00000|8.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503699|PAK|L|1.00000|8.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503700|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503701|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503702|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503703|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503706|BOT|L|1.00000|7.00000|6| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503708|PAK|L|1.00000|28.00000|24| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503709|BOT|L|1.00000|7.00000|6| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503711|BOT|L|1.00000|5.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503712|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503713|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503714|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503715|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503716|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503717|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503719|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503721|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503723|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503724|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503725|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503726|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503727|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503728|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503729|BOT|L|10.00000|5.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503730|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503731|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503732|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503733|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503734|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503735|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503737|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503739|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503740|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503741|BOT|L|10.00000|5.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503742|PAK|L|1.00000|6.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503744|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503745|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503746|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503747|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503748|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503749|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503751|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503752|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503753|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503754|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503755|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503756|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503757|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503758|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503759|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503760|DR|L|1.00000|15.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503761|PAK|L|1.00000|28.00000|24| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503762|PAK|L|1.00000|28.00000|24| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503770|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503771|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503773|PAK|L|1.00000|16.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503774|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503775|PAK|L|1.00000|30.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503777|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503779|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503781|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503783|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503785|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503787|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503788|BOT|L|1.00000|7.00000|6| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503789|PAK|L|1.00000|28.00000|24| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503790|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503791|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503792|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503794|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503796|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503797|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503798|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503804|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503807|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503809|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503812|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503813|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503814|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503815|PAK|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503816|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503817|PAK|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503818|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503819|PAK|L|1.00000|16.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503820|PAK|L|1.00000|30.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503821|PAK|L|1.00000|8.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503822|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503823|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503824|PAK|L|1.00000|8.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503825|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503826|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503827|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503829|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503830|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503831|DR|L|1.00000|18.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503832|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503834|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503836|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503837|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503838|PAK|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503839|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503840|PAK|L|1.00000|10.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503841|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
503842|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:04|15/6/2555 19:30:04|อารีย์
