MAT_ID|BASE_QTY|BASE_UOM|COMPONENT|QTY|UOM|BLOCK|DAY_ID|SHIFT_NO|ALT|BOM_USG|CREATEDATE|MODDATE|MODBY
502319|1.00000|PAK|502311|24.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502858|1.00000|PAK|502311|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503817|1.00000|PAK|502311|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504118|1.00000|PAK|502311|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504437|1.00000|PAK|502311|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504469|1.00000|PAK|502311|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504738|1.00000|PAK|502311|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502312|1.00000|PAK|502313|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502314|1.00000|PAK|502315|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502317|1.00000|PAK|502318|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502324|1.00000|PAK|502325|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502351|1.00000|PAK|502352|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502354|1.00000|PAK|502355|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502366|1.00000|PAK|502367|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502365|1.00000|PAK|502370|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502368|1.00000|PAK|502371|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502937|1.00000|PAK|502371|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502369|1.00000|PAK|502372|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502971|1.00000|PAK|502372|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502378|1.00000|PAK|502379|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502387|1.00000|PAK|502389|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502390|1.00000|PAK|502391|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501865|1.00000|PAK|502424|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502427|1.00000|PAK|502428|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502541|1.00000|PAK|502428|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502886|1.00000|PAK|502428|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503151|1.00000|PAK|502428|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502429|1.00000|PAK|502430|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503480|1.00000|PAK|502430|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502432|1.00000|PAK|502433|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502466|1.00000|PAK|502467|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502469|1.00000|PAK|502468|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502474|1.00000|PAK|502475|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502693|1.00000|PAK|502475|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502932|1.00000|PAK|502475|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503068|1.00000|PAK|502475|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503111|1.00000|PAK|502475|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503762|1.00000|PAK|502475|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504301|1.00000|PAK|502475|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502476|1.00000|PAK|502478|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502479|1.00000|PAK|502481|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502482|1.00000|PAK|502483|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502497|1.00000|PAK|502498|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502539|1.00000|PAK|502511|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502514|1.00000|PAK|502515|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502518|1.00000|PAK|502519|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502520|1.00000|PAK|502521|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502522|1.00000|PAK|502523|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502524|1.00000|PAK|502525|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502526|1.00000|PAK|502527|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502528|1.00000|PAK|502529|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502537|1.00000|PAK|502538|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502693|1.00000|PAK|502538|1.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502910|1.00000|PAK|502538|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503812|1.00000|PAK|502538|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503979|1.00000|PAK|502538|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504380|1.00000|PAK|502538|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502544|1.00000|PAK|502545|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502546|1.00000|PAK|502547|24.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502553|1.00000|PAK|502554|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502563|1.00000|PAK|502564|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504310|1.00000|PAK|502564|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502565|1.00000|PAK|502566|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502909|1.00000|PAK|502566|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503819|1.00000|PAK|502566|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504081|1.00000|PAK|502566|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502583|1.00000|PAK|502584|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502589|1.00000|PAK|502590|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502592|1.00000|PAK|502593|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502595|1.00000|PAK|502596|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502597|1.00000|PAK|502599|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502600|1.00000|PAK|502601|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502602|1.00000|PAK|502603|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502604|1.00000|PAK|502605|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502607|1.00000|PAK|502606|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502608|1.00000|PAK|502607|10.00000|PAK||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502611|1.00000|PAK|502612|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502638|1.00000|PAK|502639|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502640|1.00000|PAK|502641|24.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502642|1.00000|PAK|502643|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502696|1.00000|PAK|502643|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503134|1.00000|SET|502648|1.00000|SET||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503133|1.00000|SET|502649|1.00000|SET||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503133|1.00000|SET|502651|1.00000|SET||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503134|1.00000|SET|502651|1.00000|SET||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502669|1.00000|PAK|502670|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502674|1.00000|PAK|502676|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502677|1.00000|PAK|502678|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502680|1.00000|PAK|502681|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502682|1.00000|PAK|502683|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502689|1.00000|PAK|502692|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502725|1.00000|PAK|502726|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502728|1.00000|PAK|502729|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502731|1.00000|PAK|502732|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502762|1.00000|PAK|502763|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502873|1.00000|PAK|502763|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502764|1.00000|PAK|502765|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502777|1.00000|PAK|502778|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502779|1.00000|PAK|502780|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
502790|1.00000|PAK|502791|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502833|1.00000|PAK|502834|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502835|1.00000|PAK|502837|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504347|1.00000|PAK|502837|4.00000|BOT||0|0|||15/6/2555 19:30:03|15/6/2555 19:30:03|
502838|1.00000|PAK|502839|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502840|1.00000|PAK|502841|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502842|1.00000|PAK|502843|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502844|1.00000|PAK|502845|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503369|1.00000|PAK|502869|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504376|1.00000|PAK|502869|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503371|1.00000|PAK|502870|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504372|1.00000|PAK|502870|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502871|1.00000|PAK|502872|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502888|1.00000|PAK|502889|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502890|1.00000|PAK|502891|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502912|1.00000|PAK|502913|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
501864|1.00000|PAK|502944|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503104|1.00000|PAK|502944|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503520|1.00000|PAK|502944|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504289|1.00000|PAK|502944|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504480|1.00000|PAK|502944|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502983|1.00000|PAK|502985|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503701|1.00000|PAK|502985|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504033|1.00000|PAK|502985|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504346|1.00000|PAK|502985|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504481|1.00000|PAK|502985|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
502986|1.00000|PAK|502987|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503700|1.00000|PAK|502987|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504032|1.00000|PAK|502987|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504352|1.00000|PAK|502987|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504484|1.00000|PAK|502987|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503027|1.00000|DR|502990|1000.00000|L30||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
502991|1.00000|DR|502993|200.00000|L30||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503019|1.00000|DR|503017|200.00000|L30||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503035|1.00000|PAK|503036|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503038|1.00000|PAK|503039|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504753|1.00000|PAK|503049|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503056|1.00000|PAK|503057|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504736|1.00000|PAK|503057|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503066|1.00000|PAK|503067|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503091|1.00000|PAK|503092|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503093|1.00000|PAK|503094|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503124|1.00000|PAK|503125|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503128|1.00000|PAK|503129|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503159|1.00000|PAK|503157|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503160|1.00000|PAK|503158|24.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503209|1.00000|PAK|503210|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503213|1.00000|PAK|503214|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503215|1.00000|PAK|503216|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503219|1.00000|PAK|503220|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503672|1.00000|PAK|503220|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503240|1.00000|PAK|503248|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503257|1.00000|PAK|503258|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503260|1.00000|PAK|503261|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503117|1.00000|PAK|503262|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503274|1.00000|PAK|503275|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504220|1.00000|PAK|503275|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503276|1.00000|PAK|503277|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503313|1.00000|PAK|503315|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503316|1.00000|PAK|503317|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503319|1.00000|PAK|503321|2.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503366|1.00000|PAK|503367|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503375|1.00000|PAK|503376|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503386|1.00000|PAK|503387|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503388|1.00000|PAK|503389|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503410|1.00000|PAK|503411|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503420|1.00000|PAK|503421|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503425|1.00000|PAK|503426|24.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503427|1.00000|PAK|503429|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503430|1.00000|PAK|503431|24.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503447|1.00000|PAK|503448|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503452|1.00000|PAK|503453|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503454|1.00000|PAK|503455|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503457|1.00000|PAK|503458|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504342|1.00000|PAK|503462|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504341|1.00000|PAK|503468|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503509|1.00000|PAK|503510|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
504714|1.00000|PAK|503510|2.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503519|1.00000|PAK|503524|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503527|1.00000|PAK|503528|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504140|1.00000|PAK|503534|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503550|1.00000|PAK|503547|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503553|1.00000|PAK|503555|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503557|1.00000|PAK|503556|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503566|1.00000|PAK|503564|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503569|1.00000|PAK|503568|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503570|1.00000|PAK|503568|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504311|1.00000|PAK|503568|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503573|1.00000|PAK|503572|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503576|1.00000|PAK|503575|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503578|1.00000|PAK|503577|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503580|1.00000|PAK|503579|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503582|1.00000|PAK|503581|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503584|1.00000|PAK|503583|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503587|1.00000|PAK|503585|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504247|1.00000|PAK|503585|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503596|1.00000|PAK|503595|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503604|1.00000|PAK|503602|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503608|1.00000|PAK|503606|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503617|1.00000|PAK|503616|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503619|1.00000|PAK|503618|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503624|1.00000|PAK|503623|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503626|1.00000|PAK|503625|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503632|1.00000|PAK|503631|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503824|1.00000|PAK|503631|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503903|1.00000|PAK|503631|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503651|1.00000|PAK|503650|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503676|1.00000|PAK|503679|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503677|1.00000|PAK|503680|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503678|1.00000|PAK|503681|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503849|1.00000|PAK|503683|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503687|1.00000|PAK|503685|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503919|1.00000|PAK|503685|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503690|1.00000|PAK|503689|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503697|1.00000|PAK|503695|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504184|1.00000|PAK|503695|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503699|1.00000|PAK|503698|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504185|1.00000|PAK|503698|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503708|1.00000|PAK|503706|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503717|1.00000|PAK|503716|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503721|1.00000|PAK|503719|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503724|1.00000|PAK|503723|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503726|1.00000|PAK|503725|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503728|1.00000|PAK|503727|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504245|1.00000|PAK|503727|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503730|1.00000|PAK|503729|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503742|1.00000|PAK|503741|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503745|1.00000|PAK|503744|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503747|1.00000|PAK|503746|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503752|1.00000|PAK|503751|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503754|1.00000|PAK|503753|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503756|1.00000|PAK|503755|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503758|1.00000|PAK|503757|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503773|1.00000|PAK|503771|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503783|1.00000|PAK|503781|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503787|1.00000|PAK|503785|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503789|1.00000|PAK|503788|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503826|1.00000|PAK|503825|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503829|1.00000|PAK|503827|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
503836|1.00000|PAK|503834|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503838|1.00000|PAK|503837|20.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503840|1.00000|PAK|503839|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503842|1.00000|PAK|503841|6.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503851|1.00000|PAK|503850|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
503853|1.00000|PAK|503852|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:02|
504494|1.00000|PAK|503852|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503858|1.00000|PAK|503855|10.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:01|
504495|1.00000|PAK|503855|12.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
503886|1.00000|PAK|503887|4.00000|BOT||0|0|||15/6/2555 19:30:01|15/6/2555 19:30:03|
